LA_E_2834763,5.390596197685227e-05
LA_E_8877452,0.02105073630809784
LA_E_6828287,1.0642995452029885e-15
LA_E_6977360,2.1900642649223812e-13
LA_E_5932896,1.9408716980251484e-06
LA_E_5849185,0.8713132739067078
LA_E_6163791,1.6326001661681744e-10
LA_E_4581379,0.3455612361431122
LA_E_8814547,0.011231018230319023
LA_E_9157999,0.8973758220672607
LA_E_1611480,0.010468784719705582
LA_E_6841754,2.8967451875901084e-29
LA_E_1781840,3.263189137214795e-05
LA_E_8872199,3.5081650512833094e-29
LA_E_1837629,0.0033792946487665176
LA_E_6314733,0.9999978542327881
LA_E_8469141,1.8273175164097484e-28
LA_E_3379393,0.9999890327453613
LA_E_7783830,5.431702830571705e-12
LA_E_8339197,0.0021644681692123413
LA_E_9472752,0.09886416047811508
LA_E_1425990,0.004279510583728552
LA_E_9088738,0.20068992674350739
LA_E_2520601,1.3157625744497636e-06
LA_E_2355000,0.005602944176644087
LA_E_7535126,0.015058023855090141
LA_E_2394352,0.0036505109164863825
LA_E_5884357,1.4271546433519688e-06
LA_E_8787897,4.260825599408571e-15
LA_E_3125426,0.08366185426712036
LA_E_6320499,0.010041157715022564
LA_E_8617121,0.2869151532649994
LA_E_2608310,7.112797018038464e-10
LA_E_7203940,2.088429573632311e-05
LA_E_8868279,0.00026949611492455006
LA_E_7462445,2.5183140678564087e-05
LA_E_8844552,5.638729432789348e-25
LA_E_9120891,0.006002730689942837
LA_E_2634822,0.931302011013031
LA_E_3757378,0.9921712875366211
LA_E_4550461,1.1427326099266999e-12
LA_E_4920751,0.2944467067718506
LA_E_9817776,0.0003865335020236671
LA_E_4557471,2.5555907996022142e-05
LA_E_1070406,5.2815957740363035e-19
LA_E_3003752,0.9980238676071167
LA_E_8806575,0.39273905754089355
LA_E_2417530,0.7945119142532349
LA_E_5323454,0.9995042085647583
LA_E_2947508,2.6292488829572983e-14
LA_E_8469160,0.003979112952947617
LA_E_1027220,0.9986041188240051
LA_E_9328266,0.03194483742117882
LA_E_3820322,1.181343934283127e-15
LA_E_4751686,4.300630291490786e-18
LA_E_7655544,8.0656818158688e-18
LA_E_8925219,0.001314717112109065
LA_E_8110643,1.6193525229093887e-35
LA_E_2775552,3.0793994909572575e-08
LA_E_9276097,1.491289557120634e-11
LA_E_5246322,0.0
LA_E_6092883,3.580561180882569e-09
LA_E_7355163,0.001503945211879909
LA_E_9804952,0.021534424275159836
LA_E_2985346,0.0016608103178441525
LA_E_8285179,2.6906153038908087e-07
LA_E_5118048,6.63540413370356e-05
LA_E_4430413,8.212953946557168e-23
LA_E_3558965,0.09202750027179718
LA_E_4732931,1.1711987099261023e-05
LA_E_4757272,0.9980641007423401
LA_E_8992946,4.824447785711783e-11
LA_E_8155315,0.0001188485839520581
LA_E_2143322,3.925345311017736e-07
LA_E_9382115,0.904327392578125
LA_E_4641783,0.6483489871025085
LA_E_5210371,2.5810223402977783e-10
LA_E_1746654,1.0889068326489014e-23
LA_E_7824929,0.14997468888759613
LA_E_8816717,4.366461185678627e-12
LA_E_3746504,6.387823532350012e-07
LA_E_8463157,5.92124114850622e-21
LA_E_7642353,5.292956484481692e-05
LA_E_5157926,3.0090413360994717e-07
LA_E_8979583,1.5830440287974485e-17
LA_E_2665242,0.0025595363695174456
LA_E_6154503,0.9996778964996338
LA_E_1395552,0.9999998807907104
LA_E_9500557,5.499856681190352e-10
LA_E_5194826,1.6440879335277714e-05
LA_E_1424685,3.347177415145211e-17
LA_E_6624193,0.7283780574798584
LA_E_5871315,0.97353595495224
LA_E_3378367,0.008940717205405235
LA_E_9853957,0.0688854306936264
LA_E_4988348,1.9731405924975536e-15
LA_E_2161075,0.9517629146575928
LA_E_3750625,3.544520268405904e-06
LA_E_4850719,0.03175392374396324
LA_E_8562955,1.1741409414619663e-17
LA_E_9989698,3.2061646037506384e-26
LA_E_5291521,1.4891061776014165e-19
LA_E_6816952,0.004703179933130741
LA_E_4282641,0.002860157284885645
LA_E_9944556,1.0539935679615188e-36
LA_E_8767294,0.9770420789718628
LA_E_8534064,0.04195422679185867
LA_E_1144382,0.43791428208351135
LA_E_8697552,1.0251570756736328e-06
LA_E_4770782,7.120693618078988e-11
LA_E_7779557,0.0015992892440408468
LA_E_2268693,0.003675259882584214
LA_E_9140267,0.007737350184470415
LA_E_9528968,0.9991322159767151
LA_E_2323050,1.3924996130338491e-15
LA_E_4735828,0.20884884893894196
LA_E_3424730,6.940166831472371e-20
LA_E_8536145,0.0037501512560993433
LA_E_2278532,3.843742605713613e-16
LA_E_1223847,0.9999967813491821
LA_E_5783993,0.9272502064704895
LA_E_8450317,1.570625435265427e-10
LA_E_2407835,0.4653938114643097
LA_E_1249312,7.160650170590088e-07
LA_E_4692719,0.0012757082004100084
LA_E_2402721,0.2772808372974396
LA_E_1235824,0.9998263716697693
LA_E_8579433,5.886103314790857e-23
LA_E_7411665,1.290994532610057e-05
LA_E_1890704,7.173021725204176e-12
LA_E_1148952,6.487335593924224e-19
LA_E_9577092,0.019962279126048088
LA_E_1255269,0.00011335959425196052
LA_E_9129430,8.297155727632344e-05
LA_E_5015729,2.412036634701525e-35
LA_E_9210968,0.03657105565071106
LA_E_1528017,4.356909055758251e-09
LA_E_9237057,0.9993002414703369
LA_E_9979372,2.196835752295323e-22
LA_E_2440860,0.2619807720184326
LA_E_8739004,0.9993104934692383
LA_E_3476113,1.064374757220321e-07
LA_E_1970710,9.496650132945206e-10
LA_E_2120378,3.2143114836458153e-09
LA_E_7546380,0.00013545270485337824
LA_E_2851478,0.08176916837692261
LA_E_6932495,1.2058227305544733e-08
LA_E_2492808,1.2852318832301535e-05
LA_E_6427721,0.08698508888483047
LA_E_3231034,0.00019046198576688766
LA_E_4716734,0.999516487121582
LA_E_6237111,0.6356187462806702
LA_E_3379472,0.9974689483642578
LA_E_7125272,0.06826088577508926
LA_E_2309675,0.007709197234362364
LA_E_9588641,6.414641973151447e-08
LA_E_8080518,0.0013438680907711387
LA_E_1350979,0.9405511021614075
LA_E_9617894,0.9999585151672363
LA_E_5313973,0.9746496677398682
LA_E_3581504,3.476144840168609e-19
LA_E_3455289,9.107316714107583e-07
LA_E_1649104,2.2712233087016565e-18
LA_E_2087660,2.290103870428162e-13
LA_E_1047198,0.9999691247940063
LA_E_1025210,0.6514179110527039
LA_E_5432558,0.9948818683624268
LA_E_4215166,1.070552684723225e-06
LA_E_2139475,0.04994912073016167
LA_E_7026040,0.0014658112777397037
LA_E_6262749,0.0002527422911953181
LA_E_2590897,1.1254664328318523e-13
LA_E_8382407,0.0020125024020671844
LA_E_7503879,9.05985487471134e-16
LA_E_9070743,1.9231923724990357e-14
LA_E_4574855,2.2248967113114304e-09
LA_E_4123417,1.551313938419341e-11
LA_E_1671953,0.0030988692305982113
LA_E_7205247,0.9489492774009705
LA_E_3521946,2.442379445710685e-05
LA_E_8063353,2.606893921650727e-13
LA_E_2213516,9.178740218148551e-27
LA_E_5275370,0.00012529485684353858
LA_E_8133176,4.033689492644044e-06
LA_E_7844518,5.406328406253953e-27
LA_E_6752855,0.9999721050262451
LA_E_9155671,8.20240864213953e-29
LA_E_4402351,0.9998351335525513
LA_E_5655772,0.1640016883611679
LA_E_6437039,5.2147189444866336e-23
LA_E_1377556,2.1073185862974242e-08
LA_E_7033851,0.7831797003746033
LA_E_1859663,0.40546199679374695
LA_E_7436651,4.8128067955854523e-17
LA_E_6276798,0.882515013217926
LA_E_1911910,0.9899839162826538
LA_E_9578227,0.9995243549346924
LA_E_4664103,6.450024869764093e-08
LA_E_8265904,5.603247466706707e-12
LA_E_3127221,6.060530267859576e-06
LA_E_8502490,1.072143936131642e-11
LA_E_6605148,0.2352338433265686
LA_E_9214577,0.001946924952790141
LA_E_3668701,2.839151609396618e-14
LA_E_6227735,1.770191350515663e-21
LA_E_8887423,6.448916714952383e-27
LA_E_6913896,0.00225934199988842
LA_E_1627339,0.004548593889921904
LA_E_6494857,3.3863599681451128e-18
LA_E_7245357,0.9788271188735962
LA_E_8330194,3.237224928529967e-16
LA_E_4707940,1.832624333977944e-19
LA_E_3593479,0.9998340606689453
LA_E_4683238,0.021447790786623955
LA_E_9169246,1.4518549695807792e-09
LA_E_9723884,0.0015406198799610138
LA_E_5916365,7.023052278620767e-11
LA_E_8025898,1.1586399572858044e-16
LA_E_5695985,1.770695894597052e-12
LA_E_4319542,1.9309059098304715e-06
LA_E_9817821,0.049707815051078796
LA_E_7927400,4.591729557343327e-13
LA_E_2021637,1.5244740166005287e-16
LA_E_5603273,3.370343620190397e-06
LA_E_5731575,0.8159675002098083
LA_E_3658262,0.9042489528656006
LA_E_1771542,3.1249437445254186e-14
LA_E_4620575,0.9989426732063293
LA_E_1311985,0.9885302186012268
LA_E_3799235,2.1604135369557298e-08
LA_E_2248768,1.4725246212670326e-22
LA_E_8158151,8.097266004369885e-07
LA_E_7283330,0.00483567314222455
LA_E_6941948,5.244362141277638e-16
LA_E_6612187,0.9985252022743225
LA_E_9812574,0.00884103961288929
LA_E_1982531,3.25960081681842e-06
LA_E_3757017,0.0002943441504612565
LA_E_4635996,4.359265083773942e-26
LA_E_9683426,0.939007580280304
LA_E_8142595,0.006320201326161623
LA_E_7684855,0.9971801042556763
